aid,diffmaglim,fid,mjd,oid,sid,tid
"",20.6948,2,60085.410497699864,"ZTF21aaihgbk","","ztf"
"",20.7462,2,60085.423738399986,"ZTF21aaihgbk","","ztf"
"",20.7874,2,60087.38307869993,"ZTF21aaihgbk","","ztf"
"",20.7963,2,60087.412118100096,"ZTF21aaihgbk","","ztf"
"",20.813,2,60089.3889583,"ZTF21aaihgbk","","ztf"
"",20.6937,2,60091.3891551001,"ZTF21aaihgbk","","ztf"
"",20.7243,2,60091.39059029985,"ZTF21aaihgbk","","ztf"
"",20.8941,2,60093.40554400021,"ZTF21aaihgbk","","ztf"
"",19.8113,2,60098.360405100044,"ZTF21aaihgbk","","ztf"
"",19.8308,2,60098.38508100016,"ZTF21aaihgbk","","ztf"
"",19.8858,2,60100.28152780002,"ZTF21aaihgbk","","ztf"
"",19.9103,2,60100.28582180012,"ZTF21aaihgbk","","ztf"
"",20.5578,2,60104.36839119997,"ZTF21aaihgbk","","ztf"
"",20.5556,2,60104.3698148001,"ZTF21aaihgbk","","ztf"
"",20.6688,2,60109.34456019988,"ZTF21aaihgbk","","ztf"
"",20.6392,2,60109.35906249983,"ZTF21aaihgbk","","ztf"
"",20.7862,2,60111.451874999795,"ZTF21aaihgbk","","ztf"
"",20.7754,2,60111.45376159996,"ZTF21aaihgbk","","ztf"
"",20.504,2,60114.34725689981,"ZTF21aaihgbk","","ztf"
"",20.4498,2,60114.34819439985,"ZTF21aaihgbk","","ztf"
"",20.3348,2,60116.30697919987,"ZTF21aaihgbk","","ztf"
"",20.5093,2,60118.36467589997,"ZTF21aaihgbk","","ztf"
"",20.6798,2,60119.34800929995,"ZTF21aaihgbk","","ztf"
"",20.7264,2,60120.37505789986,"ZTF21aaihgbk","","ztf"
"",20.2369,2,60121.28403940005,"ZTF21aaihgbk","","ztf"
"",20.1041,2,60122.284571799915,"ZTF21aaihgbk","","ztf"
"",20.4192,2,60124.42587959999,"ZTF21aaihgbk","","ztf"
"",20.1437,2,60125.27560190018,"ZTF21aaihgbk","","ztf"
"",20.0192,2,60126.341550900135,"ZTF21aaihgbk","","ztf"
"",19.9596,2,60127.28162040003,"ZTF21aaihgbk","","ztf"
"",19.7232,2,60128.34395830007,"ZTF21aaihgbk","","ztf"
"",20.4117,2,60134.44931709999,"ZTF21aaihgbk","","ztf"
"",20.5039,2,60135.30241899984,"ZTF21aaihgbk","","ztf"
"",20.6745,2,60136.30252309982,"ZTF21aaihgbk","","ztf"
"",20.6041,2,60137.26711810008,"ZTF21aaihgbk","","ztf"
"",20.4249,2,60138.28412039997,"ZTF21aaihgbk","","ztf"
"",20.5393,2,60139.279398099985,"ZTF21aaihgbk","","ztf"
"",20.3865,2,60141.281423599925,"ZTF21aaihgbk","","ztf"
"",20.5604,2,60143.3505092999,"ZTF21aaihgbk","","ztf"
"",20.6488,2,60143.37118060002,"ZTF21aaihgbk","","ztf"
"",20.6477,2,60145.28655089997,"ZTF21aaihgbk","","ztf"
"",20.6773,2,60145.30123839993,"ZTF21aaihgbk","","ztf"
"",20.5989,2,60147.2808333002,"ZTF21aaihgbk","","ztf"
"",20.4974,2,60147.28273149999,"ZTF21aaihgbk","","ztf"
"",20.3982,2,60149.26417820016,"ZTF21aaihgbk","","ztf"
"",20.4994,2,60149.38703700015,"ZTF21aaihgbk","","ztf"
"",20.5279,2,60151.37263889983,"ZTF21aaihgbk","","ztf"
"",20.5673,2,60151.38246530015,"ZTF21aaihgbk","","ztf"
"",20.3332,2,60153.26240740018,"ZTF21aaihgbk","","ztf"
"",20.2913,2,60153.26434030011,"ZTF21aaihgbk","","ztf"
"",19.7847,2,60155.28472220013,"ZTF21aaihgbk","","ztf"
"",19.8924,2,60156.3457986,"ZTF21aaihgbk","","ztf"
"",19.893,2,60159.244085600134,"ZTF21aaihgbk","","ztf"
"",20.2092,2,60160.26947919978,"ZTF21aaihgbk","","ztf"
"",20.23,2,60161.35002310015,"ZTF21aaihgbk","","ztf"
"",20.1813,2,60162.24459489994,"ZTF21aaihgbk","","ztf"
"",20.3683,2,60164.28087959997,"ZTF21aaihgbk","","ztf"
"",20.5913,2,60168.32804400008,"ZTF21aaihgbk","","ztf"
"",20.1808,2,60169.30273150001,"ZTF21aaihgbk","","ztf"
"",20.5434,2,60174.24333330011,"ZTF21aaihgbk","","ztf"
"",20.0381,2,60179.247777800076,"ZTF21aaihgbk","","ztf"
"",20.1839,2,60182.28638890013,"ZTF21aaihgbk","","ztf"
"",20.3078,2,60183.198877300136,"ZTF21aaihgbk","","ztf"
"",20.1188,2,60185.21501159994,"ZTF21aaihgbk","","ztf"
"",19.8873,2,60186.245833300054,"ZTF21aaihgbk","","ztf"
"",19.9068,2,60187.22128470009,"ZTF21aaihgbk","","ztf"
"",20.4415,2,60191.156770799775,"ZTF21aaihgbk","","ztf"
"",20.2271,2,60193.259166699834,"ZTF21aaihgbk","","ztf"
"",20.2983,2,60195.204143499956,"ZTF21aaihgbk","","ztf"
"",20.5456,2,60200.18233799981,"ZTF21aaihgbk","","ztf"
"",20.1738,2,60202.16031249985,"ZTF21aaihgbk","","ztf"
"",20.6594,2,60203.19910879992,"ZTF21aaihgbk","","ztf"
"",20.6409,2,60204.17844909988,"ZTF21aaihgbk","","ztf"
"",20.7039,2,60205.20115739992,"ZTF21aaihgbk","","ztf"
"",20.4954,2,60206.17997690011,"ZTF21aaihgbk","","ztf"
"",20.585,2,60207.15971060004,"ZTF21aaihgbk","","ztf"
"",20.0307,2,60209.19790509995,"ZTF21aaihgbk","","ztf"
"",20.2396,2,60211.14495369978,"ZTF21aaihgbk","","ztf"
"",20.2529,2,60212.16057869978,"ZTF21aaihgbk","","ztf"
"",19.859,2,60213.17708329996,"ZTF21aaihgbk","","ztf"
"",20.0633,2,60214.19967589993,"ZTF21aaihgbk","","ztf"
"",19.7595,2,60215.24157410022,"ZTF21aaihgbk","","ztf"
"",20.008,2,60216.14428240014,"ZTF21aaihgbk","","ztf"
"",20.1439,2,60222.137303200085,"ZTF21aaihgbk","","ztf"
"",20.4081,2,60224.18209489994,"ZTF21aaihgbk","","ztf"
"",20.3388,2,60224.18304400006,"ZTF21aaihgbk","","ztf"
"",20.269,2,60226.22111110017,"ZTF21aaihgbk","","ztf"
"",20.189,2,60227.17959489999,"ZTF21aaihgbk","","ztf"
"",19.8213,2,60228.15237270016,"ZTF21aaihgbk","","ztf"
"",20.362,2,60231.13976849988,"ZTF21aaihgbk","","ztf"
"",20.181,2,60231.154305600096,"ZTF21aaihgbk","","ztf"
"",20.3051,2,60233.1577198999,"ZTF21aaihgbk","","ztf"
"",20.338,2,60233.15865739994,"ZTF21aaihgbk","","ztf"
"",20.4457,2,60235.11927080015,"ZTF21aaihgbk","","ztf"
"",20.3547,2,60235.12123840023,"ZTF21aaihgbk","","ztf"
"",20.2806,2,60239.110347200185,"ZTF21aaihgbk","","ztf"
"",20.1152,2,60242.12219909998,"ZTF21aaihgbk","","ztf"
"",20.1291,2,60242.12268520007,"ZTF21aaihgbk","","ztf"
"",19.3826,2,60245.17531249998,"ZTF21aaihgbk","","ztf"
"",19.584,2,60249.15946759982,"ZTF21aaihgbk","","ztf"
"",18.9056,2,60249.1801967998,"ZTF21aaihgbk","","ztf"
"",19.7593,2,60251.15662040003,"ZTF21aaihgbk","","ztf"
"",19.8897,2,60251.157569400035,"ZTF21aaihgbk","","ztf"
"",20.1201,2,60387.494050899986,"ZTF21aaihgbk","","ztf"
"",19.4252,2,60387.50715279998,"ZTF21aaihgbk","","ztf"
"",20.4492,2,60389.490821800195,"ZTF21aaihgbk","","ztf"
"",20.55,2,60389.507696799934,"ZTF21aaihgbk","","ztf"
"",20.1284,2,60391.46832180023,"ZTF21aaihgbk","","ztf"
"",20.0864,2,60391.46975689987,"ZTF21aaihgbk","","ztf"
"",19.6967,2,60396.49094909988,"ZTF21aaihgbk","","ztf"
"",19.5815,2,60396.49237270001,"ZTF21aaihgbk","","ztf"
"",19.7675,2,60398.47652779985,"ZTF21aaihgbk","","ztf"
"",19.8519,2,60398.477939799894,"ZTF21aaihgbk","","ztf"
"",20.691,2,60404.47355319979,"ZTF21aaihgbk","","ztf"
"",20.2427,2,60417.3724421002,"ZTF21aaihgbk","","ztf"
"",20.009,2,60418.364756899886,"ZTF21aaihgbk","","ztf"
"",20.1541,2,60420.406400499865,"ZTF21aaihgbk","","ztf"
"",20.113,2,60421.43031249987,"ZTF21aaihgbk","","ztf"
"",19.9518,2,60423.44568290003,"ZTF21aaihgbk","","ztf"
"",19.8991,2,60423.44811340002,"ZTF21aaihgbk","","ztf"
"",20.2163,2,60429.3714815001,"ZTF21aaihgbk","","ztf"
"",20.2919,2,60429.3832291998,"ZTF21aaihgbk","","ztf"
"",20.7362,2,60434.47087959992,"ZTF21aaihgbk","","ztf"
"",20.29,2,60436.462731500156,"ZTF21aaihgbk","","ztf"
"",20.2077,2,60436.46366900019,"ZTF21aaihgbk","","ztf"
"",20.3074,2,60437.39098379994,"ZTF21aaihgbk","","ztf"
"",20.4229,2,60437.41252310015,"ZTF21aaihgbk","","ztf"
"",20.0391,2,60441.40160880005,"ZTF21aaihgbk","","ztf"
"",20.0745,2,60441.402083300054,"ZTF21aaihgbk","","ztf"
"",20.5176,2,60443.38743059989,"ZTF21aaihgbk","","ztf"
"",20.4175,2,60445.32679399988,"ZTF21aaihgbk","","ztf"
"",20.5044,2,60445.34381939983,"ZTF21aaihgbk","","ztf"
"",20.3791,2,60447.38152780011,"ZTF21aaihgbk","","ztf"
"",19.9973,2,60449.36415510019,"ZTF21aaihgbk","","ztf"
"",20.0351,2,60449.38907410018,"ZTF21aaihgbk","","ztf"
"",20.4255,2,60500.30694440007,"ZTF21aaihgbk","","ztf"
"",20.4968,2,60500.37000000011,"ZTF21aaihgbk","","ztf"
"",20.4688,2,60502.344421300106,"ZTF21aaihgbk","","ztf"
"",20.2549,2,60502.363865700085,"ZTF21aaihgbk","","ztf"
"",20.597,2,60504.28528939979,"ZTF21aaihgbk","","ztf"
"",20.5093,2,60504.3724421002,"ZTF21aaihgbk","","ztf"
"",20.2499,2,60507.30709489994,"ZTF21aaihgbk","","ztf"
"",20.3123,2,60507.30854169978,"ZTF21aaihgbk","","ztf"
"",19.7037,2,60509.26119210012,"ZTF21aaihgbk","","ztf"
"",19.6514,2,60509.28398150019,"ZTF21aaihgbk","","ztf"
"",19.8128,2,60511.305208299775,"ZTF21aaihgbk","","ztf"
"",19.7815,2,60511.3061573999,"ZTF21aaihgbk","","ztf"
"",19.8769,2,60513.27886570012,"ZTF21aaihgbk","","ztf"
"",19.6246,2,60514.28928240016,"ZTF21aaihgbk","","ztf"
"",20.0902,2,60515.25612269994,"ZTF21aaihgbk","","ztf"
"",20.4012,2,60516.22537040012,"ZTF21aaihgbk","","ztf"
"",20.0612,2,60517.277951399796,"ZTF21aaihgbk","","ztf"
"",20.5173,2,60518.283449099865,"ZTF21aaihgbk","","ztf"
"",20.5561,2,60519.30418979982,"ZTF21aaihgbk","","ztf"
"",20.5203,2,60520.26216439996,"ZTF21aaihgbk","","ztf"
"",20.5403,2,60521.30347219994,"ZTF21aaihgbk","","ztf"
"",20.4818,2,60522.29084490007,"ZTF21aaihgbk","","ztf"
"",20.6623,2,60524.264652799815,"ZTF21aaihgbk","","ztf"
"",20.6338,2,60526.28364579985,"ZTF21aaihgbk","","ztf"
"",20.4307,2,60527.244259300176,"ZTF21aaihgbk","","ztf"
"",20.4806,2,60528.284814800136,"ZTF21aaihgbk","","ztf"
"",19.8174,3,60436.48391199997,"ZTF21aaihgbk","","ztf"
"",19.8035,3,60437.37177080009,"ZTF21aaihgbk","","ztf"
